doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
"Committee of the Whole Recommendations to Council February 4, 2020.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1280,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1280,escribe,ladysmith-archive,public-registry
2020.01.28 Committee of the Whole Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1281,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1281,escribe,ladysmith-archive,public-registry
2020.01.07 DRAFT Parks and Facility Naming Policy.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1282,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1282,escribe,ladysmith-archive,public-registry
PARK TRAIL AMENITY INVENTORY.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1283,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1283,escribe,ladysmith-archive,public-registry
Water Conservation Plan.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1284,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1284,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Feb04_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1288,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1288,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Feb04_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1289,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1289,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Feb18_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1293,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1293,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Feb18_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1297,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1297,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Mar03_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1301,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1301,escribe,ladysmith-archive,public-registry
2020.01.28 Committee of the Whole Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1302,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1302,escribe,ladysmith-archive,public-registry
070119 TOL DRAFT Tree Bylaw.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1303,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1303,escribe,ladysmith-archive,public-registry
695.Tree Cutting Regulation 1979 copy.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1304,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1304,escribe,ladysmith-archive,public-registry
Staff Report to GS- Tree Protection.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1305,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1305,escribe,ladysmith-archive,public-registry
Budget Transfer Policy.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1306,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1306,escribe,ladysmith-archive,public-registry
05 1680 B DRAFT Budget Transfer Policy 2019.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1307,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1307,escribe,ladysmith-archive,public-registry
Fees and Charges Amendment.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1308,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1308,escribe,ladysmith-archive,public-registry
Agenda Package - Committee of the Whole_Mar10_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1312,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1312,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Mar10_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1316,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1316,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Mar10_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1317,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1317,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Mar10_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1321,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1321,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Mar10_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1325,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1325,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Mar17_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1329,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1329,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Mar16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1330,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1330,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Mar31_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1334,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1334,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr07_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1338,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1338,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr07_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1342,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1342,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr21_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1346,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1346,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_Apr21_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1347,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1347,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_May05_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1351,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1351,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_May05_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1352,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1352,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_May12_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1356,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1356,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Special Council Meeting_May12_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1357,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1357,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_May19_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1361,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1361,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_May19_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1362,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1362,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_May21_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1366,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1366,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Special Council Meeting_May21_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1367,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1367,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun02_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1371,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1371,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_Jun02_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1372,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1372,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_Jun03_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1376,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1376,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Special Council Meeting_Jun03_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1377,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1377,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1381,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1381,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_Jun16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1382,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1382,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1386,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1386,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_Jun16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1387,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1387,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Jun16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1391,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1391,escribe,ladysmith-archive,public-registry
Agenda Table of Contents - Council Meeting_Jun16_2020.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1392,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1392,escribe,ladysmith-archive,public-registry
2020.06.03 Special Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1393,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1393,escribe,ladysmith-archive,public-registry
Chicken Ladder-Flood Hardening Feasibility Study.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1394,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1394,escribe,ladysmith-archive,public-registry
2020.06.16 SR to Council DP 20-10 - 202 Dogwood Dr.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1395,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1395,escribe,ladysmith-archive,public-registry
DP 20-10 Form.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1396,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1396,escribe,ladysmith-archive,public-registry
Schedules_reduced file size.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1397,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1397,escribe,ladysmith-archive,public-registry
Council Info Rental Fee 2020.2021.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1398,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1398,escribe,ladysmith-archive,public-registry
Holland Creek Supply Main (Phase 2).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1399,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1399,escribe,ladysmith-archive,public-registry
2020-06-16_SR_Ec_Recovery.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1400,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1400,escribe,ladysmith-archive,public-registry
Appendix A_SurveyResults.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1401,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1401,escribe,ladysmith-archive,public-registry
Appendix B_Bylaw2041.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1402,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1402,escribe,ladysmith-archive,public-registry
Appendix C_RedlinedBylaw1309.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1403,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1403,escribe,ladysmith-archive,public-registry
Appendix D_LCRB Referral.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1404,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1404,escribe,ladysmith-archive,public-registry
2020.06.16 SR to Council DP 20-15 and DVP20-03.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1405,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1405,escribe,ladysmith-archive,public-registry
DRAFT DP 20-15.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1406,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1406,escribe,ladysmith-archive,public-registry
DRAFT DVP 20-03.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1407,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1407,escribe,ladysmith-archive,public-registry
2020.06.10 submission fr J FORREST + G DECKER DVP 20-03 FOI.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=1408,Town of Ladysmith,,Index record for ladysmith escribe document identifier 1408,escribe,ladysmith-archive,public-registry
